Corp_ID,Corp_Name,Schl_ID,Schl_Name,American_Indian,Asian,Black,Hispanic,Multiracial,Native_Hawaiian_or_Other,White,Free,Paid,Total,Perc,TopHis,FreePaid,TopHisFreePaid
4945,LaPorte Community School Corp,4753,F Willard Crichfield Elementary,1,2,5,36,24,3,385,137,319,456,,,,
4945,LaPorte Community School Corp,4757,Lincoln Elementary School,0,0,12,65,21,0,220,173,145,318,,,,
4945,LaPorte Community School Corp,4767,Riley Elementary School,0,3,11,32,31,0,217,193,101,294,,,,
4945,LaPorte Community School Corp,4773,Handley Elementary School,0,4,5,66,30,0,247,234,118,352,,,,
5075,North Lawrence Com Schools,4864,Needmore Elementary School,1,5,1,12,11,0,282,134,178,312,,,,
5075,North Lawrence Com Schools,4885,Oolitic School,0,1,3,10,14,3,525,266,290,556,,,,
5075,North Lawrence Com Schools,4889,Shawswick Elementary School,0,5,2,17,11,0,457,249,243,492,,,,
5075,North Lawrence Com Schools,4905,Bedford Middle School,1,1,3,17,15,0,477,280,234,514,,,,
5075,North Lawrence Com Schools,4909,Lincoln Elementary School,0,1,2,10,18,0,335,237,129,366,,,,
5075,North Lawrence Com Schools,4911,Bedford-North Lawrence High School,0,10,5,39,36,0,1382,631,841,1472,,,,
5075,North Lawrence Com Schools,4932,Parkview Elementary School,0,4,5,26,23,1,569,336,292,628,,,,
5085,Mitchell Community Schools,4861,Burris Elementary School,1,2,0,14,5,0,311,207,126,333,,,,
5085,Mitchell Community Schools,4863,Hatfield Elementary School,0,1,2,11,7,0,323,185,159,344,,,,
5085,Mitchell Community Schools,4924,Mitchell Jr High School,1,1,0,12,13,1,343,212,159,371,,,,
5085,Mitchell Community Schools,4925,Mitchell High School,1,3,0,10,12,2,424,184,268,452,,,,
5245,Frankton-Lapel Community Schools,5005,Frankton Jr-Sr High School,0,1,5,31,37,1,681,300,456,756,,,,
5245,Frankton-Lapel Community Schools,5009,Frankton Elementary School,0,1,7,40,35,0,738,396,425,821,,,,
5245,Frankton-Lapel Community Schools,5011,Lapel Sr High School,0,3,5,12,13,0,435,106,362,468,,,,
5245,Frankton-Lapel Community Schools,5012,Lapel Middle School,0,1,7,4,15,0,302,97,232,329,,,,
5245,Frankton-Lapel Community Schools,5025,Lapel Elementary School,0,1,2,7,19,0,646,199,476,675,,,,
5255,South Madison Com Sch Corp,4935,East Elementary School,0,1,4,20,17,1,704,268,479,747,,,,
5255,South Madison Com Sch Corp,5053,Pendleton Heights High School,2,15,37,32,34,1,1273,398,996,1394,,,,
5255,South Madison Com Sch Corp,5057,Pendleton Heights Middle School,0,7,6,29,30,0,613,200,485,685,,,,
5255,South Madison Com Sch Corp,5061,Pendleton Elementary School,2,5,6,26,23,0,773,239,596,835,,,,
5255,South Madison Com Sch Corp,5064,Maple Ridge Elementary School,1,8,19,50,51,0,598,270,457,727,,,,
5265,Alexandria Community School Corp,5041,Alexandria-Monroe High School,0,3,3,45,18,0,694,362,401,763,,,,
5265,Alexandria Community School Corp,5065,Alexandria Monroe Elementary Schoo,0,2,2,66,43,0,706,466,353,819,,,,
5265,Alexandria Community School Corp,5069,Alexandria Monroe Academy and Cent,0,0,0,0,0,0,8,1,7,8,,,,
5275,Anderson Community School Corp,4906,COMPASS Alternative School,0,0,27,7,10,0,36,63,17,80,,,,
5275,Anderson Community School Corp,4945,Anderson High School,0,6,399,277,134,0,970,1220,566,1786,,,,
5275,Anderson Community School Corp,4953,Edgewood Elementary School,0,0,66,22,19,0,96,133,70,203,,,,
5275,Anderson Community School Corp,4967,Anderson Intermediate School,2,2,240,152,124,0,505,804,221,1025,,,,
5275,Anderson Community School Corp,4977,Tenth Street Elementary School,0,3,90,50,62,0,326,424,107,531,,,,
5275,Anderson Community School Corp,5023,Southview Preschool Center,0,1,19,23,15,0,109,0,167,167,,,,
5275,Anderson Community School Corp,5033,Valley Grove Elementary School,0,0,76,38,46,0,241,310,91,401,,,,
5275,Anderson Community School Corp,5076,Highland Middle School,1,0,214,157,105,0,526,733,270,1003,,,,
5275,Anderson Community School Corp,5102,Eastside Elementary School,0,6,93,38,54,0,321,379,133,512,,,,
5275,Anderson Community School Corp,5142,Anderson Elementary School,0,0,108,183,34,0,93,361,57,418,,,,
5275,Anderson Community School Corp,5146,Erskine Elementary School,0,1,90,48,62,0,229,344,86,430,,,,
5280,Elwood Community School Corp,5149,Elwood Jr-Sr High School,2,3,1,37,12,0,564,349,270,619,,,,
5280,Elwood Community School Corp,5151,Elwood Intermediate School,1,3,3,43,14,1,358,254,169,423,,,,
5280,Elwood Community School Corp,5157,Elwood Elementary School,0,0,3,25,14,0,356,229,169,398,,,,
5300,MSD Decatur Township,5177,Decatur Central High School,4,14,334,292,92,0,1082,961,857,1818,,,,
5300,MSD Decatur Township,5178,Gold Academy,3,3,128,80,40,0,375,399,230,629,,,,
5300,MSD Decatur Township,5179,Blue Academy,4,3,160,105,61,0,361,442,252,694,,,,
5300,MSD Decatur Township,5181,Decatur Middle School,0,13,195,148,84,2,676,657,461,1118,,,,
5300,MSD Decatur Township,5185,Stephen Decatur Elementary School,2,3,82,75,27,1,270,339,121,460,,,,
5300,MSD Decatur Township,5187,Valley Mills Elementary School,1,3,84,69,46,1,410,407,207,614,,,,
5300,MSD Decatur Township,5188,Decatur Twp School for Excellence,1,0,25,11,19,0,162,142,76,218,,,,
5300,MSD Decatur Township,5189,West Newton Elementary School,3,5,135,61,35,1,341,298,283,581,,,,
5300,MSD Decatur Township,5192,Liberty Early Elementary School,0,4,122,65,61,0,393,324,321,645,,,,
5310,Franklin Township Com Sch Corp,5193,Franklin Central High School,8,248,297,286,177,3,2045,1182,1882,3064,,,,
5310,Franklin Township Com Sch Corp,5194,South Creek Elementary,2,37,105,52,35,0,358,250,339,589,,,,
5310,Franklin Township Com Sch Corp,5195,Franklin Central Junior High,3,149,173,150,114,3,1088,730,950,1680,,,,
5310,Franklin Township Com Sch Corp,5198,Thompson Crossing Elementary Sch,2,80,52,59,47,1,382,320,303,623,,,,
5310,Franklin Township Com Sch Corp,5200,Mary Adams Elementary School,1,107,19,31,33,0,328,204,315,519,,,,
5310,Franklin Township Com Sch Corp,5201,Acton Elementary School,1,26,48,30,52,1,372,214,316,530,,,,
5310,Franklin Township Com Sch Corp,5202,Arlington Elementary School,3,58,69,67,37,0,258,320,172,492,,,,
5310,Franklin Township Com Sch Corp,5205,Bunker Hill Elementary School,2,136,18,34,20,1,270,183,298,481,,,,
5310,Franklin Township Com Sch Corp,5207,Lillie Idella Kitley Intermediate,0,103,122,69,78,4,829,473,732,1205,,,,
5310,Franklin Township Com Sch Corp,5210,Edgewood Intermediate School,0,156,109,134,73,1,708,586,595,1181,,,,
5310,Franklin Township Com Sch Corp,5317,Wanamaker Early Learning Center,0,16,11,12,20,0,164,60,163,223,,,,
5330,MSD Lawrence Township,5275,Lawrence Central High School,4,25,1170,563,139,1,377,1461,818,2279,,,,
5330,MSD Lawrence Township,5276,Lawrence North High School,0,38,1191,694,179,3,649,1486,1268,2754,,,,
5330,MSD Lawrence Township,5277,Belzer Middle School,0,9,586,310,81,0,146,822,310,1132,,,,
5330,MSD Lawrence Township,5281,Brook Park Elementary School,1,3,392,108,31,0,41,497,79,576,,,,
5330,MSD Lawrence Township,5283,Mary Evelyn Castle Elementary Sch,0,13,264,169,49,0,182,395,282,677,,,,
5330,MSD Lawrence Township,5284,Early Learning Center,1,10,433,245,105,1,272,636,431,1067,,,,
5330,MSD Lawrence Township,5285,Crestview Elementary School,1,10,307,79,43,0,142,391,191,582,,,,
5330,MSD Lawrence Township,5287,Amy Beverland Elementary,0,10,226,52,83,0,337,247,461,708,,,,
5330,MSD Lawrence Township,5289,Harrison Hill Elementary School,0,2,307,278,48,0,75,580,130,710,,,,
5330,MSD Lawrence Township,5291,Fall Creek Valley Middle School,1,14,602,405,75,0,293,890,500,1390,,,,
5330,MSD Lawrence Township,5293,Indian Creek Elementary School,0,0,287,309,32,0,90,538,180,718,,,,
5330,MSD Lawrence Township,5294,Forest Glen Elementary School,0,8,110,387,55,1,211,350,422,772,,,,
5330,MSD Lawrence Township,5295,Winding Ridge Elementary School,0,4,483,55,54,0,31,510,117,627,,,,
5330,MSD Lawrence Township,5296,Oaklandon Elementary School,0,5,233,67,69,0,145,350,169,519,,,,
5330,MSD Lawrence Township,5298,Skiles Test Elementary School,0,1,267,138,34,1,61,330,172,502,,,,
5330,MSD Lawrence Township,5299,Sunnyside Elementary School,0,2,160,434,35,1,38,515,155,670,,,,
5340,Perry Township Schools,5307,Perry Meridian High School,2,572,167,315,106,1,1208,1387,984,2371,,,,
5340,Perry Township Schools,5309,Southport High School,1,456,216,505,118,0,1030,1610,716,2326,,,,
5340,Perry Township Schools,5310,Southport 6th Grade Academy,1,169,58,157,30,0,245,505,155,660,,,,
5340,Perry Township Schools,5312,Perry Meridian 6th Grade Academy,1,220,48,70,29,0,300,441,227,668,,,,
5340,Perry Township Schools,5315,Southport Middle School,1,238,134,264,73,2,478,861,329,1190,,,,
5340,Perry Township Schools,5319,Perry Meridian Middle School,0,366,103,182,68,0,570,842,447,1289,,,,
5340,Perry Township Schools,5321,William Henry Burkhart Elementary,0,372,41,94,18,2,168,567,128,695,,,,
5340,Perry Township Schools,5322,Mary Bryan Elementary School,2,497,41,85,40,0,335,734,266,1000,,,,
5340,Perry Township Schools,5325,Clinton Young Elementary School,2,77,104,305,48,0,230,664,102,766,,,,
5340,Perry Township Schools,5333,Glenns Valley Elementary School,2,292,66,58,50,0,312,555,225,780,,,,
5340,Perry Township Schools,5337,Abraham Lincoln Elementary School,0,354,116,120,60,0,277,762,165,927,,,,
5340,Perry Township Schools,5338,Douglas MacArthur Elementary Sch,0,461,49,37,35,0,299,618,263,881,,,,
5340,Perry Township Schools,5345,Homecroft Elementary School,1,85,69,155,33,1,267,465,146,611,,,,
5340,Perry Township Schools,5347,Southport Elementary School,0,438,43,58,20,0,165,598,126,724,,,,
5340,Perry Township Schools,5351,Winchester Village Elementary,0,223,119,147,35,1,124,576,73,649,,,,
5340,Perry Township Schools,5366,Jeremiah Gray Elementary School,0,127,38,79,30,1,273,362,186,548,,,,
5340,Perry Township Schools,5372,Rosa Parks Elementary School,0,256,36,46,54,0,358,403,347,750,,,,
5350,MSD Pike Township,5349,Fishback Creek Public Academy,0,18,243,54,34,0,121,232,238,470,,,,
5350,MSD Pike Township,5352,Deer Run Elementary,0,11,307,176,30,0,20,410,134,544,,,,
5350,MSD Pike Township,5353,Pike High School,1,64,2013,879,162,2,271,2049,1343,3392,,,,
5350,MSD Pike Township,5354,College Park Elementary School,0,17,252,156,24,0,21,361,109,470,,,,
5350,MSD Pike Township,5355,Lincoln Middle School,0,9,531,230,44,0,52,637,229,866,,,,
5350,MSD Pike Township,5356,Guion Creek Middle School,0,19,581,346,41,0,25,739,273,1012,,,,
5350,MSD Pike Township,5357,Central Elementary School,0,6,428,132,25,0,26,456,161,617,,,,
5350,MSD Pike Township,5358,Eagle Creek Elementary School,0,5,337,58,33,0,58,281,210,491,,,,
5350,MSD Pike Township,5359,Eastbrook Elementary School,0,5,322,149,29,0,32,389,148,537,,,,
5350,MSD Pike Township,5360,Guion Creek Elementary School,0,13,392,164,37,0,43,455,194,649,,,,
5350,MSD Pike Township,5363,Snacks Crossing Elementary School,0,2,364,147,33,0,30,436,140,576,,,,
5350,MSD Pike Township,5378,New Augusta Public Academy - South,0,9,324,61,27,0,21,279,163,442,,,,
5350,MSD Pike Township,5380,New Augusta Public Academy - North,0,14,557,99,60,0,123,462,391,853,,,,
5360,MSD Warren Township,5361,Warren Central High School,5,21,2011,642,269,4,738,2252,1438,3690,,,,
5360,MSD Warren Township,5364,Creston Intermediate & Middle Schl,3,13,751,194,102,2,183,793,455,1248,,,,
5360,MSD Warren Township,5367,Stonybrook Intermediate & Middle,0,7,780,254,82,0,96,834,385,1219,,,,
5360,MSD Warren Township,5368,Raymond Park Intermediate & Middle,2,5,495,215,81,0,354,770,382,1152,,,,
5360,MSD Warren Township,5369,Eastridge Elementary School,1,3,212,65,39,1,71,239,153,392,,,,
5360,MSD Warren Township,5370,Hawthorne Elementary School,0,0,126,83,26,0,101,218,118,336,,,,
5360,MSD Warren Township,5373,Grassy Creek Elementary School,1,5,242,50,56,0,86,239,201,440,,,,
5360,MSD Warren Township,5375,Lakeside Elementary School,0,2,381,69,38,0,50,346,194,540,,,,
5360,MSD Warren Township,5377,Lowell Elementary School,0,3,120,72,52,0,209,282,174,456,,,,
5360,MSD Warren Township,5386,Pleasant Run Elementary School,2,0,259,170,42,0,60,349,184,533,,,,
5360,MSD Warren Township,5389,Sunny Heights Elementary School,1,0,316,80,26,1,21,279,166,445,,,,
5360,MSD Warren Township,5391,Brookview Elementary School,0,1,341,56,32,0,53,294,189,483,,,,
5360,MSD Warren Township,5395,Warren Early Childhood Center,0,1,89,34,25,0,50,79,120,199,,,,
5360,MSD Warren Township,5397,Liberty Park Elementary School,1,2,241,65,51,0,119,275,204,479,,,,
5370,MSD Washington Township,5403,Allisonville Elementary School,1,9,217,72,30,0,349,247,431,678,,,,
5370,MSD Washington Township,5406,Crooked Creek Elementary School,0,12,217,86,41,1,111,243,225,468,,,,
5370,MSD Washington Township,5407,Clearwater Elementary School,0,6,208,74,51,1,303,275,368,643,,,,
5370,MSD Washington Township,5408,Willow Lake Elementary School,0,48,367,147,27,0,91,501,179,680,,,,
5370,MSD Washington Township,5418,Greenbriar Elementary School,0,16,314,87,29,0,76,363,159,522,,,,
5370,MSD Washington Township,5427,Nora Elementary School,0,38,137,205,21,0,89,355,135,490,,,,
5370,MSD Washington Township,5430,Spring Mill Elementary School,0,8,268,98,29,0,86,362,127,489,,,,
5370,MSD Washington Township,5434,Hilltop School,0,4,38,20,6,0,20,0,88,88,,,,
5370,MSD Washington Township,5436,Fox Hill Elementary School,1,22,187,192,31,0,146,358,221,579,,,,
5370,MSD Washington Township,5442,Eastwood Middle School,2,31,274,136,57,1,309,378,432,810,,,,
5370,MSD Washington Township,5445,Northview Middle School,0,32,431,175,49,0,207,537,357,894,,,,
5370,MSD Washington Township,5448,Westlane Middle School,0,28,371,218,50,0,126,483,310,793,,,,
5370,MSD Washington Township,5451,North Central High School,7,140,1435,712,237,0,1223,1749,2005,3754,,,,
5375,MSD Wayne Township,5213,Ben Davis High School,4,17,1262,987,172,3,835,2038,1242,3280,,,,
5375,MSD Wayne Township,5219,Ben Davis Ninth Grade Center,1,8,510,437,75,1,305,884,453,1337,,,,
5375,MSD Wayne Township,5221,Chapel Hill 7th & 8th Grade Center,0,4,674,347,74,0,246,891,454,1345,,,,
5375,MSD Wayne Township,5222,Lynhurst 7th & 8th Grade Center,2,8,305,459,71,0,371,894,322,1216,,,,
5375,MSD Wayne Township,5223,Maplewood Elementary School,0,2,86,316,38,0,312,593,161,754,,,,
5375,MSD Wayne Township,5227,Chapel Glen Elementary School,1,3,416,156,80,1,239,657,239,896,,,,
5375,MSD Wayne Township,5241,Garden City Elementary School,2,3,212,367,29,0,107,519,201,720,,,,
5375,MSD Wayne Township,5257,McClelland Elementary School,3,13,266,250,56,3,206,579,218,797,,,,
5375,MSD Wayne Township,5261,Rhoades Elementary School,2,2,174,280,46,1,195,547,153,700,,,,
5375,MSD Wayne Township,5265,Robey Elementary School,0,5,292,123,57,1,312,406,384,790,,,,
5375,MSD Wayne Township,5267,North Wayne Elementary School,1,4,474,198,41,2,30,506,244,750,,,,
5375,MSD Wayne Township,5270,Stout Field Elementary School,3,1,82,202,39,1,410,570,168,738,,,,
5375,MSD Wayne Township,5271,Sanders School,0,0,23,4,7,0,30,38,26,64,,,,
5375,MSD Wayne Township,5273,Westlake Elementary School,2,1,376,200,26,1,79,476,209,685,,,,
5375,MSD Wayne Township,5274,Chapelwood Elementary School,5,11,506,202,59,0,111,644,250,894,,,,
5375,MSD Wayne Township,5288,Achieve Virtual Education Academy,0,2,69,32,17,0,218,37,301,338,,,,
5375,MSD Wayne Township,5446,Bridgeport Elementary School,4,10,321,182,58,1,181,479,278,757,,,,
5375,MSD Wayne Township,5447,Ben Davis University High School,0,4,133,154,13,0,108,266,146,412,,,,
5380,Beech Grove City Schools,5449,Beech Grove Sr High School,0,8,126,124,82,0,665,583,422,1005,,,,
5380,Beech Grove City Schools,5453,Beech Grove Middle School,0,2,65,58,44,0,317,293,193,486,,,,
5380,Beech Grove City Schools,5457,Central Elementary School,1,6,52,43,37,0,279,250,168,418,,,,
5380,Beech Grove City Schools,5461,South Grove Intermediate School,1,5,89,58,67,0,446,407,259,666,,,,
5380,Beech Grove City Schools,5463,Hornet Park Elementary School,0,5,52,47,52,0,276,220,212,432,,,,
5385,Indianapolis Public Schools,0108,Impact Academy,0,1,49,13,17,0,87,8,159,167,,,,
5385,Indianapolis Public Schools,0109,Thrival Academy,0,0,31,4,3,0,3,35,6,41,,,,
5385,Indianapolis Public Schools,5462,Arsenal Technical High School,0,17,899,904,93,0,190,1453,650,2103,,,,
5385,Indianapolis Public Schools,5466,Arlington Community Middle School,0,0,320,70,16,0,29,326,109,435,,,,
5385,Indianapolis Public Schools,5467,HW Longfellow Med/STEM Magnet Midl,0,1,153,207,15,0,76,329,123,452,,,,
5385,Indianapolis Public Schools,5474,Crispus Attucks High School,1,3,646,428,38,0,41,865,292,1157,,,,
5385,Indianapolis Public Schools,5481,Emmerich Manual High School,1,6,126,69,34,1,177,311,103,414,,,,
5385,Indianapolis Public Schools,5492,Shortridge High School,0,10,497,328,61,2,179,699,378,1077,,,,
5385,Indianapolis Public Schools,5498,Cold Spring School,0,4,242,61,31,0,65,271,132,403,,,,
5385,Indianapolis Public Schools,5515,Thomas D Gregg School 15,0,0,209,217,28,0,57,393,118,511,,,,
5385,Indianapolis Public Schools,5516,Northwest Community Middle School,0,0,223,135,15,0,11,276,108,384,,,,
5385,Indianapolis Public Schools,5531,James A Garfield School 31,0,0,60,66,22,0,136,220,64,284,,,,
5385,Indianapolis Public Schools,5534,Eleanor Skillen School 34,0,0,50,72,25,0,148,241,54,295,,,,
5385,Indianapolis Public Schools,5538,Center for Inquiry School 70,2,5,107,42,29,0,276,124,337,461,,,,
5385,Indianapolis Public Schools,5539,William McKinley School 39,1,0,85,139,23,0,167,311,104,415,,,,
5385,Indianapolis Public Schools,5543,James Whitcomb Riley School 43,0,4,287,35,28,1,25,305,75,380,,,,
5385,Indianapolis Public Schools,5544,Riverside School 44,0,1,10,16,3,0,7,1,36,37,,,,
5385,Indianapolis Public Schools,5546,Daniel Webster School 46,1,0,81,128,38,1,144,293,100,393,,,,
5385,Indianapolis Public Schools,5549,William Penn School 49,5,0,76,297,41,0,174,414,179,593,,,,
5385,Indianapolis Public Schools,5551,James Russell Lowell School 51,0,0,161,96,6,0,14,217,60,277,,,,
5385,Indianapolis Public Schools,5554,Brookside School 54,0,0,219,90,27,0,52,319,69,388,,,,
5385,Indianapolis Public Schools,5555,IPS/Butler Lab at Eliza Blaker 55,1,0,148,55,36,0,179,204,215,419,,,,
5385,Indianapolis Public Schools,5556,Francis W Parker School 56,0,0,239,38,18,1,50,257,89,346,,,,
5385,Indianapolis Public Schools,5557,George W Julian School 57,0,0,39,44,12,0,88,126,57,183,,,,
5385,Indianapolis Public Schools,5558,Ralph Waldo Emerson School 58,0,2,119,63,14,1,43,190,52,242,,,,
5385,Indianapolis Public Schools,5560,IPS/Butler Lab at William Bell 60,1,7,175,53,43,0,306,200,385,585,,,,
5385,Indianapolis Public Schools,5565,Raymond F Brandes School 65,0,21,32,52,18,0,73,166,30,196,,,,
5385,Indianapolis Public Schools,5570,Edison School of the Arts 47,0,1,329,147,36,1,74,421,167,588,,,,
5385,Indianapolis Public Schools,5574,Theodore Potter School 74,0,0,31,200,13,0,32,183,93,276,,,,
5385,Indianapolis Public Schools,5577,Merle Sidener Gifted Academy,0,6,71,63,35,0,177,128,224,352,,,,
5385,Indianapolis Public Schools,5579,Carl Wilde School 79,1,8,193,360,13,0,34,469,140,609,,,,
5385,Indianapolis Public Schools,5582,Christian Park School 82,0,0,61,61,32,0,129,216,67,283,,,,
5385,Indianapolis Public Schools,5583,Floro Torrence School 83,0,0,153,54,4,0,5,170,46,216,,,,
5385,Indianapolis Public Schools,5587,George Washington Carver School 87,0,2,139,136,27,0,99,218,185,403,,,,
5385,Indianapolis Public Schools,5588,Anna Brochhausen School 88,1,1,189,36,18,0,35,226,54,280,,,,
5385,Indianapolis Public Schools,5590,Ernie Pyle School 90,0,0,106,156,12,0,24,227,71,298,,,,
5385,Indianapolis Public Schools,5591,Rousseau McClellan School 91,2,3,154,92,50,0,286,237,350,587,,,,
5385,Indianapolis Public Schools,5596,Meredith Nicholson School 96,0,0,51,291,4,0,2,229,119,348,,,,
5385,Indianapolis Public Schools,5601,H L Harshman Middle School,0,4,168,336,12,0,45,433,132,565,,,,
5385,Indianapolis Public Schools,5602,Francis Bellamy Pre-School Center,0,0,37,27,2,0,6,55,17,72,,,,
5385,Indianapolis Public Schools,5605,Charles Warren Fairbanks Sch 105,0,0,151,142,3,0,10,205,101,306,,,,
5385,Indianapolis Public Schools,5606,Robert Lee Frost School 106,0,1,224,54,19,0,4,232,70,302,,,,
5385,Indianapolis Public Schools,5607,Lew Wallace School 107,1,25,252,223,17,0,17,355,180,535,,,,
5385,Indianapolis Public Schools,5609,Jonathan Jennings School 109,0,0,124,148,6,0,9,192,95,287,,,,
5385,Indianapolis Public Schools,5614,Paul I Miller School 114,0,0,139,47,12,0,67,220,45,265,,,,
5385,Indianapolis Public Schools,5619,George S Buck School 94,0,0,172,97,9,0,22,208,92,300,,,,
5385,Indianapolis Public Schools,5623,Arlington Woods School 99,1,0,243,65,7,0,16,264,68,332,,,,
5385,Indianapolis Public Schools,5635,Center For Inquiry School 2,1,15,49,40,38,0,295,107,331,438,,,,
5385,Indianapolis Public Schools,5644,George Washington High School,2,1,417,247,28,0,103,525,273,798,,,,
5385,Indianapolis Public Schools,5659,Center for Inquiry School 84,2,11,21,13,29,2,372,26,424,450,,,,
5385,Indianapolis Public Schools,5662,Clarence Farrington School 61,0,0,201,267,15,0,28,364,147,511,,,,
5385,Indianapolis Public Schools,5668,Center for Inquiry School 27,0,5,167,90,32,1,198,225,268,493,,,,
5385,Indianapolis Public Schools,5674,Frederick Douglass School 19,3,0,106,176,32,0,81,307,91,398,,,,
5400,School Town of Speedway,5889,Speedway Junior High School,0,17,80,50,15,0,129,148,143,291,,,,
5400,School Town of Speedway,5891,Speedway Senior High School,1,31,115,86,33,0,262,234,294,528,,,,
5400,School Town of Speedway,5893,James A Allison Elementary Sch 3,0,18,129,59,10,1,70,176,111,287,,,,
5400,School Town of Speedway,5897,Carl G Fisher Elementary School 1,0,2,19,17,16,0,105,56,103,159,,,,
5400,School Town of Speedway,5901,Arthur C Newby Elementary School 2,0,2,90,27,17,0,99,135,100,235,,,,
5400,School Town of Speedway,5905,Frank H Wheeler Elementary Sch 4,1,21,91,105,26,1,96,235,106,341,,,,
5455,Culver Community Schools Corp,5245,Culver Community Middle/High Sch,0,0,0,40,18,0,367,223,202,425,,,,
5455,Culver Community Schools Corp,5928,Culver Elementary School,0,4,5,33,14,0,277,187,146,333,,,,
5470,Argos Community Schools,5936,Argos Community Elementary,0,1,1,20,4,0,242,150,118,268,,,,
5470,Argos Community Schools,5937,Argos Comm Jr-Sr High School,0,0,3,16,7,0,321,162,185,347,,,,
5480,Bremen Public Schools,5941,Bremen Senior High School,0,2,3,135,4,0,363,173,334,507,,,,
5480,Bremen Public Schools,5943,Bremen Elementary/Middle School,0,5,5,277,22,0,643,440,512,952,,,,
5485,Plymouth Community School Corp,5933,Menominee Elementary School,0,2,5,70,14,1,262,194,160,354,,,,
5485,Plymouth Community School Corp,5945,Plymouth High School,2,11,10,319,28,0,725,505,590,1095,,,,
5485,Plymouth Community School Corp,5949,Lincoln Junior High School,2,9,5,127,17,0,402,268,294,562,,,,
5485,Plymouth Community School Corp,5956,Riverside Intermediate,0,4,6,137,4,0,354,277,228,505,,,,
5485,Plymouth Community School Corp,5961,Jefferson Elementary School,1,2,2,98,8,0,173,196,88,284,,,,
5485,Plymouth Community School Corp,5965,Washington Discovery Academy,0,0,1,92,10,0,165,161,107,268,,,,
5485,Plymouth Community School Corp,5969,Webster Elementary School,0,1,3,120,16,0,223,207,156,363,,,,
5495,Triton School Corporation,5922,Triton Elementary School,1,4,4,32,7,1,428,232,245,477,,,,
5495,Triton School Corporation,5923,Triton Jr-Sr High School,0,2,0,23,10,0,370,153,252,405,,,,
5520,Shoals Community School Corp,5985,Shoals Community High School,0,1,0,1,3,0,204,118,91,209,,,,
5520,Shoals Community School Corp,5989,Shoals Community Elementary School,0,0,0,2,4,0,265,173,98,271,,,,
5520,Shoals Community School Corp,5991,Shoals Middle School,1,0,0,1,8,0,129,88,51,139,,,,
5525,Loogootee Community Sch Corp,5997,Loogootee Elementary School,0,0,1,5,11,0,272,105,184,289,,,,
5525,Loogootee Community Sch Corp,6001,Loogootee Middle School,0,2,1,4,3,0,209,85,134,219,,,,
5525,Loogootee Community Sch Corp,6003,Loogootee High School,0,1,0,4,3,0,244,94,158,252,,,,
5615,Maconaquah School Corp,6012,Pipe Creek Elementary School,0,2,6,30,23,0,306,223,144,367,,,,
5615,Maconaquah School Corp,6032,Maconaquah High School,0,3,13,44,35,0,561,319,337,656,,,,
5615,Maconaquah School Corp,6033,Maconaquah Middle School,3,1,10,31,42,0,431,304,214,518,,,,
5615,Maconaquah School Corp,6035,Maconaquah Elementary School,3,1,12,46,50,0,438,358,192,550,,,,
5620,North Miami Community Schools,6049,North Miami Middle/High School,2,1,1,17,13,0,388,162,260,422,,,,
5620,North Miami Community Schools,6051,North Miami Elementary School,10,2,3,22,14,0,387,207,231,438,,,,
5625,Oak Hill United School Corp,2305,Oak Hill Junior High School,0,1,3,19,13,0,256,115,177,292,,,,
5625,Oak Hill United School Corp,2306,Swayzee Elementary School,0,0,2,16,12,0,227,105,152,257,,,,
5625,Oak Hill United School Corp,6069,Oak Hill High School,0,0,6,39,24,0,452,173,348,521,,,,
5625,Oak Hill United School Corp,6073,Converse Elementary School,0,1,2,16,17,0,335,154,217,371,,,,
5625,Oak Hill United School Corp,6081,Sweetser Elementary School,0,0,2,13,5,0,213,98,135,233,,,,
5635,Peru Community Schools,6085,Peru High School,9,4,16,29,32,2,570,292,370,662,,,,
5635,Peru Community Schools,6089,Peru Junior High School,2,0,15,21,21,0,244,165,138,303,,,,
5635,Peru Community Schools,6093,Blair Pointe Upper Elementary,3,0,15,20,37,0,478,277,276,553,,,,
5635,Peru Community Schools,6097,Elmwood Primary Learning Center,4,2,14,13,30,0,371,233,201,434,,,,
5705,Richland-Bean Blossom C S C,6144,Edgewood Early Childhood Center,0,0,1,1,2,0,57,13,48,61,,,,
5705,Richland-Bean Blossom C S C,6146,Edgewood High School,2,3,5,28,26,3,698,225,540,765,,,,
5705,Richland-Bean Blossom C S C,6147,Edgewood Junior High School,4,2,2,26,34,1,565,221,413,634,,,,
5705,Richland-Bean Blossom C S C,6151,Edgewood Primary School,1,3,9,17,33,2,539,212,392,604,,,,
5705,Richland-Bean Blossom C S C,6153,Edgewood Intermediate School,0,1,8,26,31,0,533,215,384,599,,,,
5740,Monroe County Community Sch Corp,6123,Unionville Elementary School,0,0,2,7,10,0,212,68,163,231,,,,
5740,Monroe County Community Sch Corp,6134,Lakeview Elementary School,0,2,0,8,26,0,360,128,268,396,,,,
5740,Monroe County Community Sch Corp,6157,Grandview Elementary School,0,1,14,39,24,2,354,210,224,434,,,,
5740,Monroe County Community Sch Corp,6162,Highland Park Elementary School,2,8,46,18,33,0,250,203,154,357,,,,
5740,Monroe County Community Sch Corp,6164,Summit Elementary School,3,18,55,77,63,1,395,269,343,612,,,,
